ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
155,Was sticht?,1993,3,4,60,12,619.0,6.96,2819.0,2.4,885,"Card Drafting, Trick-taking","Family Games, Strategy Games"
280032,Fossilis,2020,2,5,60,8,452.0,7.55,2820.0,2.2,1599,"Action Points, Grid Movement, Set Collection, Tile Placement",Unknown
1444,SPQR,1992,2,2,240,13,472.0,7.38,2821.0,3.72,1202,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Simulation",Wargames
225910,Terrors of London,2019,2,2,40,14,562.0,7.29,2822.0,2.38,1677,"Deck Bag and Pool Building, Hand Management, Variable Player Powers",Unknown
267735,Deckscape: Behind the Curtain,2019,1,6,90,12,597.0,7.02,2823.0,2.14,1386,"Cooperative Game, Real-Time",Unknown
253664,Taco Cat Goat Cheese Pizza,2018,2,8,30,8,751.0,6.96,2824.0,1.04,2211,Pattern Recognition,Party Games
73863,Grimoire,2010,2,5,30,12,1342.0,6.42,2825.0,1.86,2218,"Card Drafting, Set Collection, Simultaneous Action Selection","Family Games, Strategy Games"
85769,Panzer: The Game of Small Unit Actions and Combined Arms Operations on the Eastern Front 1943-45,2012,2,4,300,0,407.0,7.78,2826.0,3.73,1420,"Hexagon Grid, Line of Sight",Wargames
178134,London Dread,2016,2,4,90,14,901.0,6.72,2827.0,2.93,1948,"Cooperative Game, Simultaneous Action Selection, Variable Player Powers",Thematic Games
66855,The Dark Valley,2013,1,2,500,0,389.0,7.94,2828.0,3.38,1587,"Chit-Pull System, Hexagon Grid, Simulation",Wargames
29663,Star Fleet Battles: Captain's Edition Basic Set,1990,1,6,180,12,483.0,7.48,2829.0,4.25,1180,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Wargames
202755,Guildhall Fantasy: Fellowship,2016,2,4,45,10,565.0,7.13,2830.0,2.0,0,"Hand Management, Take That, Set Collection",Unknown
74390,Rolling Freight,2012,2,5,180,13,727.0,6.8,2831.0,3.0,1118,"Action Points, Card Drafting, Dice Rolling, Network and Route Building, Pick-up and Deliver, Simulation",Strategy Games
3837,Rat-a-Tat Cat,1995,2,6,10,6,2865.0,6.22,2832.0,1.12,5778,"Card Drafting, Memory, Take That","Children's Games, Family Games"
68247,The Mines of Zavandor,2010,2,4,90,10,969.0,6.59,2833.0,2.6,1836,"Auction/Bidding, Trading",Strategy Games
255907,Trogdor!! The Board Game,2019,1,6,60,14,658.0,7.03,2834.0,1.76,2269,"Action Retrieval, Action/Event, Area Majority / Influence, Area Movement, Cooperative Game, Finale Ending, Grid Movement","Family Games, Thematic Games"
244330,Scarabya,2018,1,4,20,8,928.0,6.64,2835.0,1.23,1604,"Enclosure, Solo / Solitaire Game, Tile Placement",Unknown
149787,Perdition's Mouth: Abyssal Rift,2016,1,6,180,10,537.0,7.56,2836.0,3.85,1199,"Action Points, Campaign / Battle Card Driven, Card Play Conflict Resolution, Cooperative Game, Hand Management, Rondel, Solo / Solitaire Game, Variable Phase Order, Variable Player Powers","Strategy Games, Thematic Games"
30662,Travel Carcassonne,2007,2,5,45,8,500.0,7.24,2837.0,1.89,1243,"Area Majority / Influence, Tile Placement",Family Games
245197,Deadwood 1876,2018,2,9,40,13,1029.0,6.65,2838.0,1.84,3846,"Card Drafting, Dice Rolling, Hand Management, Team-Based Game","Party Games, Thematic Games"
266179,Space Gate Odyssey,2019,2,4,90,12,566.0,7.14,2839.0,2.85,1392,"Follow, Network and Route Building, Tile Placement",Strategy Games
7349,The Korean War June 1950-May 1951,1986,1,2,960,15,412.0,7.64,2840.0,3.66,1197,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation, Zone of Control",Wargames
18291,Unpublished Prototype,0,0,0,0,0,804.0,6.9,2841.0,2.47,1194,Unknown,Strategy Games
295564,Unmatched Game System,2019,2,4,40,9,266.0,8.61,2842.0,2.0,256,"Action Points, Card Play Conflict Resolution, Line of Sight, Point to Point Movement, Take That, Team-Based Game, Variable Player Powers",Unknown
241590,Smart10,2017,2,8,120,10,446.0,7.46,2843.0,1.31,919,Push Your Luck,Unknown
31133,Ice Flow,2008,2,4,75,11,1378.0,6.41,2844.0,2.15,1658,"Bias, Grid Movement, Hexagon Grid, Race, Resource to Move, Tile Placement, Variable Set-up","Family Games, Strategy Games"
303051,Godzilla: Tokyo Clash,2020,2,4,45,10,468.0,7.59,2845.0,2.07,1879,"Card Play Conflict Resolution, Hand Management, Hexagon Grid, Modular Board, Variable Player Powers",Unknown
42743,Opera,2009,2,4,90,12,1001.0,6.62,2846.0,3.23,1215,"Auction/Bidding, Commodity Speculation, Set Collection, Time Track, Trading, Variable Phase Order",Strategy Games
943,Ligretto,1988,2,4,10,8,3502.0,6.18,2847.0,1.19,6549,Pattern Building,Family Games
21892,Augsburg 1520,2006,2,5,75,12,1229.0,6.44,2848.0,2.67,1993,Auction/Bidding,Strategy Games
371,Mystery Rummy: Murders in the Rue Morgue,1999,2,4,40,8,805.0,6.73,2849.0,1.71,1677,"Hand Management, Set Collection, Team-Based Game",Family Games
135116,Rent a Hero,2012,3,5,30,8,1581.0,6.35,2850.0,1.48,3536,"Hand Management, Set Collection, Take That",Family Games
32014,Confucius,2008,3,5,100,12,698.0,6.83,2851.0,3.71,823,"Action Points, Area Majority / Influence",Strategy Games
75547,Shipwrights of the North Sea,2014,2,5,60,10,1402.0,6.42,2852.0,2.29,3326,"Card Drafting, Commodity Speculation, Hand Management, Trading",Strategy Games
20609,Asia Engulfed,2007,2,2,480,12,418.0,7.56,2853.0,3.79,1548,"Area Majority / Influence, Area Movement, Dice Rolling, Secret Unit Deployment, Simulation",Wargames
176803,Overseers,2015,3,6,45,12,943.0,6.69,2854.0,2.04,2089,"Card Drafting, Set Collection, Variable Player Powers, Voting",Unknown
10819,Navia Dratp,2004,2,2,30,8,571.0,7.17,2855.0,2.89,1000,"Grid Movement, Square Grid","Abstract Games, Customizable Games"
13883,Jenseits von Theben,2004,2,4,75,10,544.0,7.13,2856.0,2.43,520,Time Track,Strategy Games
6795,Battleball,2003,2,2,45,8,2068.0,6.27,2857.0,1.51,3806,"Dice Rolling, Different Dice Movement, Roll / Spin and Move","Family Games, Thematic Games"
31503,Slide 5,2007,2,10,30,8,1046.0,6.53,2858.0,1.29,1320,Simultaneous Action Selection,Family Games
38194,Cheaty Mages!,2008,3,6,30,12,1911.0,6.26,2859.0,1.58,3420,"Betting and Bluffing, Hand Management, Take That",Family Games
135654,New Dawn,2014,2,4,120,12,687.0,6.89,2860.0,3.03,2076,"Area Majority / Influence, Dice Rolling, Hand Management, Tile Placement, Variable Player Powers",Strategy Games
136440,Canterbury,2013,2,4,90,10,626.0,6.96,2861.0,3.09,968,"Area Majority / Influence, Tile Placement",Strategy Games
85,Quebec 1759,1972,2,2,60,12,686.0,6.94,2862.0,2.15,1264,"Dice Rolling, Point to Point Movement, Secret Unit Deployment, Simulation",Wargames
2981,Breaking Away,1991,2,9,90,10,448.0,7.33,2863.0,2.28,447,Unknown,Strategy Games
66085,Keltis: Das Orakel,2010,2,4,30,10,661.0,6.89,2864.0,2.11,929,"Hand Management, Set Collection","Family Games, Strategy Games"
234248,Voodoo Prince,2017,2,5,20,8,575.0,7.02,2865.0,1.67,980,Trick-taking,Family Games
215308,Indulgence,2017,3,4,60,14,698.0,6.82,2866.0,1.89,1570,Trick-taking,"Family Games, Strategy Games"
9408,Dos Rios,2004,2,4,70,12,1348.0,6.42,2867.0,2.53,2044,"Action Points, Modular Board",Strategy Games
216381,Hand of Fate: Ordeals,2018,1,4,120,14,548.0,7.34,2868.0,3.0,1522,"Cooperative Game, Deck Bag and Pool Building, Modular Board, Team-Based Game",Thematic Games
24070,Afrika: 2nd Edition,2006,2,2,360,14,404.0,7.56,2869.0,2.72,958,"Dice Rolling, Hexagon Grid, Simulation",Wargames
5684,18EU,2001,2,6,300,14,375.0,7.59,2870.0,4.22,417,"Auction/Bidding, Network and Route Building, Stock Holding, Tile Placement",Strategy Games
226631,War of the Worlds: The New Wave,2019,2,2,60,0,556.0,7.26,2871.0,2.22,1392,"Area Movement, Card Drafting, Deck Bag and Pool Building, Hand Management","Thematic Games, Wargames"
9028,Tongiaki: Journey into the Unknown,2004,2,6,45,10,2285.0,6.23,2872.0,1.96,2643,"Area Majority / Influence, Point to Point Movement, Take That, Tile Placement","Family Games, Strategy Games"
252688,Enchanters: Overlords,2018,2,4,60,14,425.0,7.55,2873.0,1.92,1474,"Card Drafting, Set Collection, Take That",Customizable Games
237031,D100 Dungeon,2017,1,1,90,10,491.0,7.76,2874.0,2.86,1288,"Dice Rolling, Paper-and-Pencil, Role Playing, Solo / Solitaire Game",Thematic Games
25584,If Wishes Were Fishes!,2007,2,5,45,10,1136.0,6.49,2875.0,1.95,1330,"Area Majority / Influence, Card Drafting, Commodity Speculation, Hand Management, Increase Value of Unchosen Resources","Family Games, Strategy Games"
264196,Dungeons & Dragons: Waterdeep - Dungeon of the Mad Mage,2019,1,5,60,14,480.0,8.0,2876.0,2.41,1638,"Cooperative Game, Grid Movement, Modular Board, Role Playing, Solo / Solitaire Game, Variable Player Powers",Unknown
172881,Quartz,2015,3,5,60,14,750.0,6.9,2877.0,1.24,1403,"Push Your Luck, Set Collection, Take That",Unknown
257058,Valpara¡so,2018,2,5,90,12,665.0,6.9,2878.0,2.84,1264,"Action Queue, Kill Steal, Point to Point Movement, Simultaneous Action Selection",Strategy Games
2652,Wise and Otherwise,1997,2,6,45,12,972.0,6.65,2879.0,1.51,1659,"Paper-and-Pencil, Simultaneous Action Selection, Voting",Party Games
252854,Sabotage,2019,2,4,90,10,433.0,7.46,2880.0,2.94,1465,"Action Queue, Dice Rolling, Grid Movement, Hidden Movement, Secret Unit Deployment, Simultaneous Action Selection, Team-Based Game, Variable Player Powers",Unknown
3141,The Bucket King,2002,2,6,45,10,1551.0,6.33,2881.0,1.23,1361,"Hand Management, Take That",Family Games
181329,Team Play,2015,3,6,30,8,602.0,6.95,2882.0,1.31,888,"Set Collection, Team-Based Game",Unknown
179719,Risk: Game of Thrones,2015,2,7,240,18,1318.0,6.74,2883.0,2.82,3446,"Area Majority / Influence, Area Movement, Dice Rolling, Player Elimination","Thematic Games, Wargames"
154443,Madame Ching,2014,2,4,45,8,1139.0,6.47,2884.0,2.16,1746,"Hand Management, Set Collection",Family Games
215437,Codex: Card-Time Strategy - Core Set,2016,2,5,45,13,410.0,7.53,2885.0,3.45,828,"Deck Bag and Pool Building, Hand Management, Variable Player Powers",Unknown
188076,Taluva Deluxe,2015,2,4,45,8,338.0,7.82,2886.0,2.38,648,"Modular Board, Tile Placement",Unknown
200171,Legendary: Big Trouble in Little China,2016,2,5,60,14,604.0,7.08,2887.0,1.82,1820,"Card Drafting, Cooperative Game, Deck Bag and Pool Building",Unknown
17804,Dungeons & Dragons Basic Game,2004,2,5,90,12,807.0,6.79,2888.0,3.04,1837,"Cooperative Game, Dice Rolling, Modular Board, Role Playing",Thematic Games
11265,Wellington: The Peninsula War 1812-1814,2005,2,4,180,12,633.0,6.93,2889.0,3.22,1319,"Campaign / Battle Card Driven, Point to Point Movement",Wargames
21380,Conquest of the Fallen Lands,2005,3,5,90,10,765.0,6.79,2890.0,2.36,919,"Enclosure, Modular Board",Strategy Games
160964,Star Wars: Empire vs. Rebellion,2014,2,2,60,10,1691.0,6.32,2891.0,1.73,4146,"Deck Bag and Pool Building, Hand Management, Variable Player Powers","Family Games, Thematic Games"
188720,Escape Room in a Box: The Werewolf Experiment,2016,2,8,90,13,520.0,7.15,2892.0,2.29,1125,"Cooperative Game, Paper-and-Pencil",Unknown
670,Starship Troopers,1976,1,2,120,12,1183.0,6.52,2893.0,3.11,3525,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation, Solo / Solitaire Game",Wargames
256065,Carcassonne: Safari,2018,2,5,35,7,584.0,7.08,2894.0,1.85,1382,Tile Placement,Family Games
19,Wacky Wacky West,1991,2,4,45,9,1735.0,6.29,2895.0,1.84,3150,"Tile Placement, Voting",Family Games
177147,Survive: Space Attack!,2015,2,4,60,8,559.0,7.05,2896.0,2.14,1506,"Action Points, Dice Rolling, Map Reduction, Modular Board, Secret Unit Deployment",Unknown
200924,Order of the Gilded Compass,2016,2,5,60,10,621.0,6.92,2897.0,2.23,1321,"Area Majority / Influence, Dice Rolling, Set Collection, Worker Placement with Dice Workers",Strategy Games
20080,Aqua Romana,2005,2,4,60,8,1594.0,6.32,2898.0,2.17,2143,"Network and Route Building, Tile Placement",Family Games
203828,"13 Minutes: The Cuban Missile Crisis, 1962",2017,2,2,13,10,1118.0,6.46,2899.0,2.02,2490,"Area Majority / Influence, Campaign / Battle Card Driven, Hand Management","Strategy Games, Wargames"
29687,Leaping Lemmings,2010,2,6,72,13,1180.0,6.44,2900.0,1.83,1465,"Dice Rolling, Hand Management, Hexagon Grid, Push Your Luck, Take That",Family Games
22287,Buccaneer,2006,3,5,30,8,1688.0,6.28,2901.0,1.59,2115,"Auction/Bidding, Memory",Family Games
10660,Micropul,2004,1,2,30,9,784.0,6.77,2902.0,1.91,1122,"Hand Management, Modular Board, Pattern Building, Tile Placement",Abstract Games
253185,Chai,2020,1,5,60,8,636.0,7.08,2903.0,1.62,1340,"Card Drafting, Contracts, Drafting, Race, Set Collection",Family Games
249590,Nevsky: Teutons and Rus in Collision 1240-1242,2019,1,2,360,14,294.0,8.29,2904.0,3.75,1181,"Dice Rolling, Events, Minimap Resolution, Movement Points, Point to Point Movement, Simulation",Wargames
235922,King of the Dice,2017,2,5,30,8,753.0,6.78,2905.0,1.05,1490,"Dice Rolling, Push Your Luck, Set Collection",Family Games
4204,Tunisia,1995,2,2,360,16,384.0,7.76,2906.0,4.07,1063,"Dice Rolling, Hexagon Grid, Simulation",Wargames
236248,Small Islands,2018,1,4,30,8,663.0,6.93,2907.0,2.04,863,"Push Your Luck, Solo / Solitaire Game, Tile Placement",Family Games
285894,Bravo!,2019,1,6,20,8,457.0,7.34,2908.0,1.85,1163,Dice Rolling,Unknown
713,Nuclear War,1965,2,6,60,10,2811.0,6.21,2909.0,1.44,4014,"Action Queue, Hand Management, Take That",Thematic Games
53168,Triumvirate,2009,2,2,30,12,757.0,6.72,2910.0,1.93,1012,"Card Drafting, Trick-taking",Strategy Games
271530,Ankh'or,2019,2,4,30,8,597.0,7.03,2911.0,1.82,1192,"Card Drafting, Pattern Building, Set Collection, Tile Placement",Family Games
200726,Rocky Road  la Mode,2017,2,4,30,10,729.0,6.77,2912.0,1.83,1533,"Card Drafting, Set Collection, Time Track",Unknown
3986,Battle for Germany,1975,2,4,180,12,533.0,7.14,2913.0,2.11,1169,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Zone of Control",Wargames
296345,Sherlock Holmes Consulting Detective: The Baker Street Irregulars,2020,1,8,90,14,261.0,8.54,2914.0,2.25,1282,"Cooperative Game, Storytelling",Unknown
12632,Goldbru,2004,3,4,60,10,1267.0,6.41,2915.0,2.52,1778,"Area Majority / Influence, Simultaneous Action Selection, Stock Holding",Strategy Games
29308,Beowulf: The Movie Board Game,2007,2,4,60,10,1543.0,6.38,2916.0,2.13,2672,"Hand Management, Tile Placement","Abstract Games, Strategy Games"
173441,Bring Your Own Book,2015,3,8,20,12,668.0,6.87,2917.0,1.13,1684,"Hand Management, Player Judge, Simultaneous Action Selection",Party Games
3553,Close Action: The Age of Fighting Sail Vol. 1,1997,2,30,240,12,365.0,7.83,2918.0,3.48,899,"Action Queue, Dice Rolling, Grid Movement, Hexagon Grid, Simulation, Simultaneous Action Selection",Wargames
29410,Municipium,2008,2,4,60,10,800.0,6.68,2919.0,2.43,1271,"Area Majority / Influence, Point to Point Movement, Set Collection",Strategy Games
40214,Bombay,2009,2,5,60,10,1667.0,6.3,2920.0,2.05,2101,"Action Points, Pick-up and Deliver, Point to Point Movement, Set Collection","Family Games, Strategy Games"
136594,Dragon's Hoard,2014,2,4,45,8,1204.0,6.48,2921.0,1.43,2317,"Card Drafting, Hand Management, Set Collection",Family Games
173294,DC Comics Dice Masters: War of Light,2015,2,2,60,14,474.0,7.3,2922.0,2.27,1295,"Deck Bag and Pool Building, Dice Rolling",Unknown
257668,1906 San Francisco,2018,2,4,60,12,444.0,7.3,2923.0,2.29,820,Area Majority / Influence,Strategy Games
2290,Good & Bad Ghosts,1980,2,2,15,6,1419.0,6.36,2924.0,1.31,2011,"Grid Movement, Secret Unit Deployment","Abstract Games, Family Games"
180231,OctoDice,2015,1,4,30,10,1069.0,6.5,2925.0,1.89,1786,"Dice Rolling, Paper-and-Pencil, Set Collection",Family Games
84889,Cave Evil,2011,2,4,180,16,357.0,7.94,2926.0,3.44,656,"Area Movement, Hand Management, Modular Board",Thematic Games
155122,"1066, Tears to Many Mothers",2018,1,2,60,12,566.0,7.15,2927.0,2.24,1452,"Hand Management, Solo / Solitaire Game",Wargames
41003,Keltis: Der Weg der Steine Mitbringspiel,2009,2,4,15,7,1155.0,6.45,2928.0,1.26,1804,"Push Your Luck, Set Collection",Family Games
31056,Micro Mutants: Evolution,2007,2,4,30,10,920.0,6.61,2929.0,1.43,1458,"Dice Rolling, Player Elimination, Variable Player Powers",Family Games
260710,Amul,2019,3,8,45,10,590.0,6.99,2930.0,2.14,959,"Card Drafting, Contracts, Drafting, End Game Bonuses, Hand Management, Set Collection, Turn Order: Progressive, Turn Order: Stat-Based",Unknown
178591,Lunarchitects,2016,1,5,60,13,451.0,7.29,2931.0,2.64,705,"Grid Movement, Rondel, Set Collection, Tile Placement, Time Track, Variable Phase Order",Strategy Games
201186,Summit: The Board Game,2017,1,6,180,14,631.0,7.18,2932.0,2.3,1294,"Area Majority / Influence, Cooperative Game, Dice Rolling, Grid Movement, Network and Route Building, Player Elimination, Point to Point Movement, Push Your Luck, Take That, Tile Placement, Variable Phase Order, Variable Player Powers",Unknown
116858,Noah,2012,2,5,30,7,1099.0,6.51,2933.0,1.34,1719,Hand Management,Family Games
152757,Doodle Quest,2014,1,4,15,6,758.0,6.72,2934.0,1.09,1328,Line Drawing,"Children's Games, Family Games"
245928,Pax Emancipation,2018,1,3,120,14,352.0,7.65,2935.0,4.47,1375,"Action Points, Card Drafting, Cooperative Game, Deck Bag and Pool Building, Dice Rolling, End Game Bonuses, Semi-Cooperative Game, Solo / Solitaire Game, Variable Player Powers, Worker Placement","Strategy Games, Thematic Games"
192312,Mr. Cabbagehead's Garden,2016,1,2,20,10,488.0,7.21,2936.0,1.71,1172,"Card Drafting, Pattern Recognition, Push Your Luck, Set Collection, Solo / Solitaire Game",Strategy Games
13293,Vs System,2004,2,2,15,10,811.0,6.77,2937.0,2.6,1269,Hand Management,Customizable Games
164702,Glorantha: The Gods War,2019,3,4,120,14,333.0,8.11,2938.0,3.43,606,"Action Points, Area Movement, Catch the Leader, Dice Rolling, Variable Player Powers","Thematic Games, Wargames"
257067,Magnastorm,2018,2,4,100,12,698.0,6.84,2939.0,3.11,1464,"Area Movement, Worker Placement",Strategy Games
296626,Sonora,2020,1,4,45,10,486.0,7.24,2940.0,2.3,1218,"Action Points, Area Majority / Influence, Chaining, Enclosure, Flicking, Network and Route Building, Paper-and-Pencil, Set Collection",Unknown
214988,Railways of Nippon,2018,2,4,120,12,338.0,7.72,2941.0,2.6,967,"Auction/Bidding, Network and Route Building, Pick-up and Deliver",Unknown
295577,Dungeon Mayhem: Monster Madness,2020,2,6,10,8,371.0,7.76,2942.0,1.14,1331,"Hand Management, Player Elimination, Variable Player Powers",Unknown
258451,Deckscape: The Mystery of Eldorado,2018,1,6,90,12,925.0,6.59,2943.0,1.86,1847,"Cooperative Game, Memory",Unknown
242667,Dark Souls: The Card Game,2018,1,4,60,12,766.0,6.98,2944.0,2.56,1902,"Cooperative Game, Deck Bag and Pool Building, Hand Management, Solo / Solitaire Game",Unknown
2604,Compatibility,1996,3,6,30,12,1123.0,6.52,2945.0,1.12,1624,"Simultaneous Action Selection, Team-Based Game",Party Games
3128,Clippers,2002,2,5,90,10,928.0,6.59,2946.0,2.62,1180,Network and Route Building,Strategy Games
229427,"Warhammer 40,000 (Eighth Edition)",2017,2,12,180,12,370.0,7.7,2947.0,3.41,781,"Action Points, Dice Rolling, Point to Point Movement, Variable Player Powers",Wargames
208766,13 Clues,2016,2,6,30,8,714.0,6.78,2948.0,1.93,1309,"Action Points, Hand Management, Memory",Family Games
183572,Dungeons & Dragons Dice Masters: Faern Under Siege,2016,2,2,60,14,387.0,7.59,2949.0,2.4,1021,"Deck Bag and Pool Building, Dice Rolling, Variable Player Powers",Unknown
38749,Catan Geographies: Germany,2008,3,4,60,10,659.0,6.88,2950.0,2.38,1256,"Dice Rolling, Hand Management, Memory, Network and Route Building, Trading","Family Games, Strategy Games"
129294,Campaign Trail,2019,1,6,115,12,360.0,7.82,2951.0,2.8,625,"Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Hand Management, Team-Based Game, Variable Player Powers",Strategy Games
